frame_id,left_detected,right_detected,left_conf,right_conf
71,1,1,0.42,0.82
72,1,1,0.42,0.83
73,1,1,0.59,0.79
74,1,1,0.44,0.83
75,1,1,0.47,0.85
76,1,1,0.45,0.84
77,1,1,0.45,0.84
78,1,1,0.52,0.68
79,1,1,0.50,0.72
80,1,1,0.50,0.70
81,1,1,0.59,0.76
82,1,1,0.62,0.78
83,1,1,0.60,0.81
84,1,1,0.63,0.81
85,1,1,0.60,0.82
86,1,1,0.62,0.66
87,1,1,0.59,0.82
88,1,1,0.63,0.82
89,1,1,0.41,0.70
90,1,1,0.54,0.84
91,1,1,0.53,0.81
92,1,1,0.64,0.84
93,1,1,0.65,0.85
94,1,1,0.66,0.73
95,1,1,0.62,0.84
96,1,1,0.59,0.78
97,1,1,0.69,0.80
98,1,1,0.78,0.87
99,1,1,0.77,0.75
100,1,1,0.80,0.78
101,1,1,0.79,0.82
102,1,1,0.79,0.83
103,1,1,0.78,0.75
104,1,1,0.81,0.78
105,1,1,0.81,0.78
106,1,1,0.82,0.87
107,1,1,0.82,0.87
108,1,1,0.81,0.87
109,1,1,0.46,0.87
110,1,1,0.43,0.87
111,1,1,0.43,0.88
112,1,1,0.81,0.79
113,1,1,0.80,0.86
114,1,1,0.80,0.86
115,1,1,0.78,0.85
116,1,1,0.80,0.88
117,1,1,0.74,0.79
118,1,1,0.74,0.79
119,1,1,0.75,0.81
120,1,1,0.79,0.85
121,1,1,0.81,0.74
122,1,1,0.74,0.84
123,1,1,0.74,0.84
124,1,1,0.47,0.78
125,1,1,0.71,0.79
126,1,1,0.72,0.84
127,1,1,0.36,0.83
128,1,1,0.40,0.84
129,1,1,0.44,0.85
130,1,1,0.44,0.85
131,1,1,0.47,0.85
132,1,1,0.64,0.81
133,1,1,0.47,0.84
134,1,1,0.48,0.85
135,1,1,0.51,0.81
136,1,1,0.52,0.86
137,1,1,0.54,0.81
138,1,1,0.58,0.84
139,1,1,0.58,0.84
140,1,1,0.59,0.86
141,1,1,0.60,0.82
142,1,1,0.55,0.84
143,1,1,0.62,0.81
144,1,1,0.58,0.81
145,1,1,0.50,0.81
146,1,1,0.51,0.81
147,1,1,0.61,0.83
148,1,1,0.65,0.85
149,1,1,0.70,0.82
150,1,1,0.73,0.83
151,1,1,0.76,0.86
152,1,1,0.43,0.86
153,1,1,0.43,0.86
154,1,1,0.68,0.86
155,1,1,0.43,0.79
156,1,1,0.35,0.87
157,1,1,0.35,0.87
158,1,1,0.43,0.85
159,1,1,0.61,0.83
160,1,1,0.61,0.83
161,1,1,0.42,0.87
162,1,1,0.43,0.84
163,1,1,0.36,0.82
164,1,1,0.38,0.82
165,1,1,0.60,0.84
166,1,1,0.53,0.83
167,1,1,0.53,0.82
168,1,1,0.57,0.84
169,1,1,0.58,0.84
170,1,1,0.50,0.81
171,1,1,0.55,0.83
172,1,1,0.60,0.86
173,1,1,0.56,0.73
174,1,1,0.61,0.82
175,1,1,0.52,0.81
176,1,1,0.53,0.81
177,1,1,0.60,0.68
178,1,1,0.61,0.84
179,1,1,0.65,0.78
180,1,1,0.65,0.78
181,1,1,0.57,0.80
182,1,1,0.60,0.84
183,1,1,0.64,0.81
184,1,1,0.65,0.79
185,1,1,0.66,0.79
186,1,1,0.72,0.83
187,1,1,0.71,0.69
188,1,1,0.73,0.84
189,1,1,0.80,0.77
190,1,1,0.72,0.77
191,1,1,0.74,0.85
192,1,1,0.74,0.85
193,1,1,0.39,0.87
194,1,1,0.75,0.84
195,1,1,0.79,0.81
196,1,1,0.37,0.70
197,1,1,0.37,0.71
198,1,1,0.78,0.35
199,1,1,0.78,0.56
200,1,1,0.78,0.60
201,1,1,0.42,0.56
202,1,1,0.78,0.59
203,1,1,0.78,0.59
204,1,1,0.76,0.60
205,1,1,0.76,0.55
206,1,1,0.79,0.56
207,1,1,0.76,0.63
208,1,1,0.76,0.63
209,1,1,0.73,0.64
210,1,1,0.73,0.64
211,1,1,0.70,0.77
212,1,1,0.73,0.59
213,1,1,0.74,0.60
214,1,1,0.74,0.58
215,1,1,0.75,0.58
216,1,1,0.73,0.63
217,1,1,0.71,0.60
218,1,1,0.79,0.83
219,1,1,0.80,0.84
220,1,1,0.72,0.77
221,1,1,0.71,0.87
222,1,1,0.71,0.87
223,1,1,0.37,0.81
224,1,1,0.42,0.84
225,1,1,0.69,0.86
226,1,1,0.74,0.85
227,1,1,0.73,0.80
228,1,1,0.48,0.90
229,1,1,0.75,0.89
230,1,1,0.77,0.87
231,1,1,0.77,0.87
232,1,1,0.75,0.79
233,1,1,0.72,0.87
234,1,1,0.77,0.85
235,1,1,0.74,0.89
236,1,1,0.74,0.80
237,1,1,0.39,0.79
238,1,1,0.39,0.79
239,1,1,0.75,0.85
240,1,1,0.50,0.86
241,1,1,0.72,0.85
242,1,1,0.72,0.85
243,1,1,0.72,0.86
244,1,1,0.75,0.87
245,1,1,0.67,0.87
246,1,1,0.67,0.86
247,1,1,0.67,0.86
248,1,1,0.71,0.86
249,1,1,0.66,0.68
250,1,1,0.67,0.86
251,1,1,0.62,0.85
252,1,1,0.69,0.86
253,1,1,0.72,0.86
254,1,1,0.70,0.87
255,1,1,0.74,0.94
256,1,1,0.73,0.91
257,1,1,0.71,0.86
258,1,1,0.74,0.87
259,1,1,0.74,0.88
260,1,1,0.76,0.88
261,1,1,0.76,0.89
262,1,1,0.74,0.88
263,1,1,0.74,0.89
264,1,1,0.73,0.89
265,1,1,0.73,0.89
266,1,1,0.73,0.89
267,1,1,0.71,0.75
268,1,1,0.71,0.75
269,1,1,0.71,0.88
270,1,1,0.70,0.88
271,1,1,0.71,0.84
272,1,1,0.71,0.85
273,1,1,0.72,0.77
274,1,1,0.68,0.89
275,1,1,0.50,0.73
276,1,1,0.68,0.87
277,1,1,0.68,0.87
278,1,1,0.60,0.88
279,1,1,0.61,0.89
280,1,1,0.50,0.81
281,1,1,0.52,0.84
282,1,1,0.51,0.89
283,1,1,0.52,0.89
284,1,1,0.52,0.89
285,1,1,0.51,0.84
286,1,1,0.53,0.79
287,1,1,0.43,0.83
288,1,1,0.44,0.83
289,1,1,0.51,0.84
290,1,1,0.55,0.81
291,1,1,0.55,0.82
292,1,1,0.53,0.76
293,1,1,0.53,0.77
294,1,1,0.53,0.86
295,1,1,0.45,0.78
296,1,1,0.55,0.85
297,1,1,0.45,0.81
298,1,1,0.56,0.82
299,1,1,0.61,0.71
300,1,1,0.50,0.75
301,1,1,0.58,0.71
302,1,1,0.51,0.76
303,1,1,0.58,0.72
304,1,1,0.44,0.76
305,1,1,0.45,0.83
306,1,1,0.41,0.78
307,1,1,0.41,0.78
308,1,1,0.39,0.76
309,1,1,0.40,0.84
310,1,1,0.49,0.79
311,1,1,0.49,0.79
312,1,1,0.40,0.83
313,1,1,0.48,0.81
314,1,1,0.48,0.81
315,1,1,0.44,0.83
316,1,1,0.45,0.82
317,1,1,0.43,0.84
318,1,1,0.43,0.84
319,1,1,0.47,0.82
320,1,1,0.49,0.78
321,1,1,0.50,0.78
322,1,1,0.50,0.75
323,1,1,0.51,0.75
324,1,1,0.53,0.82
325,1,1,0.51,0.83
326,1,1,0.57,0.82
327,1,1,0.47,0.82
328,1,1,0.53,0.80
329,1,1,0.54,0.77
330,1,1,0.54,0.77
331,1,1,0.46,0.83
332,1,1,0.52,0.84
333,1,1,0.54,0.83
334,1,1,0.53,0.83
335,1,1,0.51,0.88
336,1,1,0.42,0.86
337,1,1,0.40,0.83
338,1,1,0.37,0.85
339,1,1,0.38,0.85
340,0,1,0.12,0.85
341,1,1,0.39,0.83
342,0,1,0.11,0.78
343,1,1,0.62,0.85
344,1,1,0.66,0.85
345,1,1,0.52,0.84
346,1,1,0.53,0.84
347,1,1,0.47,0.82
348,1,1,0.43,0.87
349,1,1,0.44,0.54
350,1,1,0.40,0.77
351,1,1,0.52,0.58
352,1,1,0.44,0.71
353,1,1,0.44,0.71
354,1,1,0.46,0.75
355,1,1,0.48,0.85
356,1,1,0.45,0.77
357,1,1,0.45,0.77
358,1,1,0.48,0.84
359,1,1,0.48,0.84
360,1,1,0.49,0.84
361,1,1,0.53,0.80
362,1,1,0.53,0.82
363,1,1,0.54,0.81
364,1,1,0.54,0.82
365,1,1,0.49,0.79
366,1,1,0.54,0.84
367,1,1,0.55,0.86
368,1,1,0.50,0.84
369,1,1,0.51,0.84
370,1,1,0.50,0.83
371,1,1,0.52,0.86
372,0,1,0.18,0.78
373,0,1,0.18,0.78
374,0,1,0.18,0.78
375,1,1,0.46,0.60
376,1,1,0.47,0.61
377,1,1,0.46,0.84
378,1,1,0.46,0.83
379,1,1,0.45,0.84
380,1,1,0.45,0.84
381,1,1,0.50,0.79
382,1,1,0.42,0.81
383,1,1,0.49,0.83
384,1,1,0.46,0.82
385,1,1,0.46,0.82
386,1,1,0.48,0.79
387,1,1,0.51,0.80
388,1,1,0.45,0.72
389,1,1,0.51,0.83
390,1,1,0.49,0.76
391,1,1,0.52,0.79
392,1,1,0.52,0.79
393,1,1,0.51,0.79
394,1,1,0.56,0.58
395,1,1,0.47,0.68
396,1,1,0.50,0.60
397,1,1,0.50,0.60
398,1,1,0.50,0.68
399,1,1,0.53,0.75
400,1,1,0.48,0.85
401,1,1,0.48,0.86
402,1,1,0.54,0.57
403,1,1,0.56,0.72
404,1,1,0.46,0.71
405,1,1,0.48,0.73
406,1,1,0.44,0.68
407,1,1,0.44,0.68
408,1,1,0.49,0.84
409,1,1,0.48,0.77
410,1,1,0.48,0.81
411,1,1,0.45,0.82
412,1,1,0.48,0.86
413,1,1,0.47,0.87
414,1,1,0.46,0.87
415,1,1,0.47,0.87
416,1,1,0.55,0.87
417,1,1,0.55,0.88
418,1,1,0.53,0.88
419,1,1,0.54,0.88
420,1,1,0.44,0.85
421,1,1,0.40,0.82
422,1,1,0.40,0.83
423,1,1,0.52,0.72
424,1,1,0.51,0.74
425,1,1,0.53,0.87
426,1,1,0.57,0.86
427,1,1,0.50,0.87
428,1,1,0.47,0.87
429,1,1,0.52,0.87
430,1,1,0.52,0.87
431,1,1,0.52,0.87
432,1,1,0.55,0.88
433,1,1,0.52,0.88
434,1,1,0.58,0.88
435,1,1,0.56,0.89
436,1,1,0.54,0.67
437,1,1,0.57,0.89
438,1,1,0.57,0.89
439,1,1,0.46,0.68
440,1,1,0.42,0.69
441,1,1,0.50,0.87
442,1,1,0.50,0.88
443,1,1,0.48,0.80
444,1,1,0.49,0.85
445,1,1,0.48,0.89
446,1,1,0.48,0.87
447,1,1,0.49,0.87
448,1,1,0.48,0.80
449,1,1,0.50,0.87
450,1,1,0.48,0.81
451,1,1,0.54,0.83
452,1,1,0.51,0.83
453,1,1,0.51,0.87
454,1,1,0.55,0.86
455,1,1,0.51,0.86
456,1,1,0.52,0.86
457,1,1,0.48,0.84
458,1,1,0.57,0.84
459,1,1,0.56,0.83
460,1,1,0.47,0.87
461,1,1,0.48,0.93
462,1,1,0.47,0.91
463,1,1,0.52,0.86
464,1,1,0.51,0.80
465,1,1,0.51,0.80
466,1,1,0.46,0.86
467,1,1,0.49,0.86
468,1,1,0.52,0.87
469,1,1,0.55,0.85
470,1,1,0.56,0.86
471,1,1,0.60,0.80
472,1,1,0.55,0.86
473,0,1,0.21,0.84
474,1,1,0.49,0.83
475,1,1,0.49,0.84
476,1,1,0.47,0.81
477,1,1,0.47,0.81
478,1,1,0.51,0.85
479,1,1,0.51,0.85
480,1,1,0.52,0.88
481,1,1,0.54,0.88
482,1,1,0.56,0.88
483,1,1,0.52,0.88
484,1,1,0.48,0.88
485,1,1,0.51,0.87
486,1,1,0.38,0.88
487,1,1,0.54,0.86
488,1,1,0.54,0.87
489,1,1,0.42,0.86
490,1,1,0.58,0.86
491,1,1,0.55,0.85
492,1,1,0.53,0.77
493,1,1,0.54,0.77
494,1,1,0.48,0.87
495,1,1,0.56,0.83
496,1,1,0.55,0.81
497,1,1,0.52,0.86
498,1,1,0.56,0.84
499,1,1,0.54,0.86
500,1,1,0.56,0.77
501,1,1,0.55,0.85
502,1,1,0.55,0.85
503,1,1,0.58,0.83
504,1,1,0.53,0.86
505,1,1,0.47,0.83
506,1,1,0.53,0.86
507,1,1,0.54,0.86
508,1,1,0.57,0.86
509,1,1,0.58,0.84
510,1,1,0.37,0.86
511,1,1,0.37,0.86
512,1,1,0.50,0.86
513,1,1,0.45,0.82
514,1,1,0.45,0.82
515,1,1,0.45,0.83
516,1,1,0.44,0.83
517,1,1,0.38,0.83
518,1,1,0.46,0.86
519,1,1,0.47,0.84
520,1,1,0.56,0.86
521,1,1,0.55,0.84
522,1,1,0.61,0.87
523,1,1,0.60,0.87
524,1,1,0.51,0.85
525,1,1,0.52,0.87
526,1,1,0.48,0.83
527,1,1,0.51,0.86
528,1,1,0.44,0.87
529,1,1,0.53,0.88
530,1,1,0.53,0.88
531,1,1,0.50,0.88
532,1,1,0.53,0.88
533,1,1,0.56,0.88
534,1,1,0.57,0.87
535,1,1,0.53,0.87
536,1,1,0.52,0.89
537,1,1,0.63,0.88
538,1,1,0.54,0.88
539,1,1,0.54,0.88
540,1,1,0.52,0.87
541,1,1,0.52,0.87
542,0,1,0.14,0.82
543,1,1,0.38,0.84
544,0,1,0.11,0.86
545,1,1,0.52,0.85
546,1,1,0.53,0.85
547,1,1,0.56,0.84
548,1,1,0.51,0.79
549,1,1,0.52,0.89
550,1,1,0.50,0.88
551,1,1,0.46,0.89
552,1,1,0.56,0.88
553,1,1,0.56,0.89
554,1,1,0.50,0.88
555,1,1,0.50,0.88
556,1,1,0.58,0.86
557,1,1,0.59,0.86
558,1,1,0.59,0.87
559,1,1,0.51,0.86
560,1,1,0.51,0.86
561,1,1,0.51,0.78
562,1,1,0.50,0.88
563,1,1,0.50,0.87
564,1,1,0.50,0.87
565,1,1,0.53,0.87
566,1,1,0.59,0.87
567,1,1,0.53,0.88
568,1,1,0.59,0.83
569,1,1,0.59,0.84
570,1,1,0.56,0.87
571,1,1,0.60,0.85
572,1,1,0.57,0.85
573,1,1,0.56,0.86
574,1,1,0.57,0.87
575,1,1,0.62,0.80
576,1,1,0.62,0.80
577,1,1,0.62,0.86
578,1,1,0.60,0.82
579,1,1,0.63,0.83
580,1,1,0.63,0.84
581,1,1,0.57,0.87
582,1,1,0.59,0.88
583,1,1,0.53,0.88
584,1,1,0.58,0.85
585,1,1,0.58,0.85
586,1,1,0.53,0.86
587,1,1,0.61,0.83
588,1,1,0.58,0.87
589,1,1,0.39,0.79
590,1,1,0.45,0.85
591,1,1,0.63,0.87
592,1,1,0.63,0.87
593,1,1,0.42,0.86
594,1,1,0.58,0.85
595,1,1,0.64,0.88
596,1,1,0.54,0.87
597,1,1,0.54,0.88
598,1,1,0.58,0.87
599,1,1,0.61,0.88
600,1,1,0.66,0.88
601,1,1,0.66,0.88
602,1,1,0.65,0.89
603,1,1,0.64,0.89
604,1,1,0.63,0.88
605,1,1,0.60,0.89
606,1,1,0.64,0.89
607,1,1,0.64,0.89
608,1,1,0.62,0.90
609,1,1,0.69,0.89
610,1,1,0.70,0.89
611,1,1,0.66,0.91
612,1,1,0.68,0.98
613,1,1,0.72,0.92
614,1,1,0.74,0.88
615,1,1,0.70,0.87
616,1,1,0.72,0.88
617,1,1,0.75,0.89
618,1,1,0.70,0.99
619,1,1,0.70,0.93
620,1,1,0.77,0.88
621,1,1,0.73,0.89
622,1,1,0.74,0.89
623,1,1,0.78,0.87
624,1,1,0.80,0.88
625,1,1,0.82,0.87
626,1,1,0.82,0.88
627,1,1,0.81,0.81
628,1,1,0.75,0.77
629,1,1,0.73,0.75
630,1,1,0.78,0.79
631,1,1,0.78,0.80
632,1,1,0.78,0.85
633,1,1,0.73,0.76
634,1,1,0.73,0.81
635,1,1,0.79,0.86
636,1,1,0.78,0.66
637,1,1,0.75,0.83
638,1,1,0.75,0.83
639,1,1,0.76,0.86
640,1,1,0.75,0.64
641,1,1,0.75,0.75
642,1,1,0.75,0.75
643,1,1,0.77,0.77
644,1,1,0.73,0.84
645,1,1,0.72,0.81
646,1,1,0.81,0.81
647,1,1,0.81,0.81
648,1,1,0.81,0.86
649,1,1,0.81,0.84
650,1,1,0.81,0.83
651,1,1,0.81,0.77
652,1,1,0.76,0.71
653,1,1,0.81,0.76
654,1,1,0.74,0.76
655,1,1,0.78,0.85
656,1,1,0.78,0.72
657,1,1,0.69,0.80
658,1,1,0.82,0.88
659,1,1,0.79,0.81
660,1,1,0.78,0.82
661,1,1,0.78,0.86
662,1,1,0.79,0.83
663,1,1,0.81,0.85
664,1,1,0.80,0.88
665,1,1,0.80,0.85
666,1,1,0.77,0.77
667,1,1,0.80,0.86
668,1,1,0.73,0.85
669,1,1,0.80,0.80
670,1,1,0.80,0.86
671,1,1,0.80,0.74
672,1,1,0.80,0.74
673,1,1,0.79,0.82
674,1,1,0.78,0.87
675,1,1,0.75,0.85
676,1,1,0.77,0.93
677,1,1,0.77,0.87
678,1,1,0.79,0.86
679,1,1,0.77,0.89
680,1,1,0.80,0.83
681,1,1,0.81,0.82
682,1,1,0.78,0.81
683,1,1,0.78,0.93
684,1,1,0.76,0.93
685,1,1,0.80,0.76
686,1,1,0.77,0.75
687,1,1,0.79,0.76
688,1,1,0.80,0.77
689,1,1,0.79,0.81
690,1,1,0.79,0.78
691,1,1,0.77,0.86
692,1,1,0.76,0.83
693,1,1,0.76,0.83
694,1,1,0.82,0.85
695,1,1,0.82,0.81
696,1,1,0.77,0.79
697,1,1,0.71,0.81
698,1,1,0.79,0.84
699,1,1,0.69,0.76
700,1,1,0.76,0.78
701,1,1,0.78,0.80
702,1,1,0.81,0.80
703,1,1,0.83,0.77
704,1,1,0.79,0.79
705,1,1,0.79,0.82
706,1,1,0.80,0.81
707,1,1,0.80,0.81
708,1,1,0.85,0.81
709,1,1,0.74,0.82
710,1,1,0.75,0.82
711,1,1,0.76,0.83
712,1,1,0.80,0.84
713,1,1,0.81,0.79
714,1,1,0.81,0.71
715,1,1,0.82,0.81
716,1,1,0.78,0.80
717,1,1,0.81,0.84
718,1,1,0.81,0.84
719,1,1,0.81,0.80
720,1,1,0.78,0.80
721,1,1,0.80,0.83
722,1,1,0.83,0.82
723,1,1,0.84,0.83
724,1,1,0.77,0.83
725,1,1,0.77,0.81
726,1,1,0.72,0.86
727,1,1,0.81,0.86
728,1,1,0.80,0.83
729,1,1,0.79,0.79
730,1,1,0.79,0.80
731,1,1,0.73,0.82
732,1,1,0.85,0.86
733,1,1,0.78,0.79
734,1,1,0.78,0.79
735,1,1,0.80,0.82
736,1,1,0.80,0.75
737,1,1,0.79,0.80
738,1,1,0.81,0.82
739,1,1,0.81,0.87
740,1,1,0.79,0.85
741,1,1,0.78,0.83
742,1,1,0.72,0.80
743,1,1,0.68,0.83
744,1,1,0.80,0.82
745,1,1,0.79,0.79
746,1,1,0.80,0.86
747,1,1,0.73,0.85
748,1,1,0.87,0.81
749,1,1,0.83,0.85
750,1,1,0.78,0.85
751,1,1,0.78,0.85
752,1,1,0.80,0.84
753,1,1,0.80,0.84
754,1,1,0.74,0.82
755,1,1,0.76,0.85
756,1,1,0.80,0.83
757,1,1,0.81,0.83
758,1,1,0.79,0.83
759,1,1,0.79,0.83
760,1,1,0.79,0.83
761,1,1,0.67,0.83
762,1,1,0.58,0.78
763,1,1,0.79,0.83
764,1,1,0.79,0.84
765,1,1,0.80,0.76
766,1,1,0.79,0.86
767,1,1,0.67,0.76
768,1,1,0.54,0.84
769,1,1,0.55,0.89
770,1,1,0.74,0.87
771,1,1,0.61,0.89
772,1,1,0.72,0.90
773,1,1,0.76,0.88
774,1,1,0.75,0.85
775,1,1,0.76,0.85
776,1,1,0.76,0.84
777,1,1,0.79,0.82
778,1,1,0.74,0.85
779,1,1,0.79,0.85
780,1,1,0.79,0.86
781,1,1,0.79,0.86
782,1,1,0.80,0.83
783,1,1,0.73,0.87
784,1,1,0.77,0.87
785,1,1,0.77,0.85
786,1,1,0.77,0.89
787,1,1,0.80,0.83
788,1,1,0.75,0.88
789,1,1,0.74,0.87
790,1,1,0.80,0.78
791,1,1,0.73,0.76
792,1,1,0.73,0.76
793,1,1,0.82,0.92
794,1,1,0.76,0.89
795,1,1,0.80,0.83
796,1,1,0.76,0.85
797,1,1,0.77,0.89
798,1,1,0.78,0.87
799,1,1,0.75,0.85
800,1,1,0.82,0.82
801,1,1,0.82,0.82
802,1,1,0.76,0.80
803,1,1,0.76,0.82
804,1,1,0.79,0.85
805,1,1,0.72,0.85
806,1,1,0.76,0.85
807,1,1,0.73,0.81
808,1,1,0.74,0.81
809,1,1,0.79,0.80
810,1,1,0.80,0.80
811,1,1,0.80,0.83
812,1,1,0.82,0.84
813,1,1,0.81,0.85
814,1,1,0.78,0.84
815,1,1,0.78,0.83
816,1,1,0.82,0.89
817,1,1,0.82,0.90
818,1,1,0.79,0.89
819,1,1,0.79,0.86
820,1,1,0.79,0.88
821,1,1,0.81,0.88
822,1,1,0.81,0.86
823,1,1,0.81,0.81
824,1,1,0.81,0.86
825,1,1,0.83,0.86
826,1,1,0.78,0.86
827,1,1,0.78,0.82
828,1,1,0.78,0.82
829,1,1,0.80,0.82
830,1,1,0.79,0.82
831,1,1,0.79,0.82
832,1,1,0.75,0.82
833,1,1,0.78,0.84
834,1,1,0.81,0.84
835,1,1,0.79,0.82
836,1,1,0.79,0.82
837,1,1,0.74,0.88
838,1,1,0.72,0.82
839,1,1,0.76,0.84
840,1,1,0.82,0.83
841,1,1,0.78,0.85
842,1,1,0.78,0.86
843,1,1,0.80,0.85
844,1,1,0.80,0.80
845,1,1,0.77,0.86
846,1,1,0.74,0.88
847,1,1,0.74,0.94
848,1,1,0.78,0.84
849,1,1,0.79,0.87
850,1,1,0.75,0.83
851,1,1,0.75,0.82
852,1,1,0.74,0.81
853,1,1,0.74,0.86
854,1,1,0.75,0.86
855,1,1,0.78,0.83
856,1,1,0.78,0.83
857,1,1,0.71,0.85
858,1,1,0.80,0.83
859,1,1,0.79,0.75
860,1,1,0.84,0.85
861,1,1,0.81,0.85
862,1,1,0.83,0.82
863,1,1,0.77,0.86
864,1,1,0.84,0.84
865,1,1,0.78,0.85
866,1,1,0.82,0.86
867,1,1,0.80,0.86
868,1,1,0.79,0.86
869,1,1,0.79,0.84
870,1,1,0.79,0.85
871,1,1,0.79,0.83
872,1,1,0.79,0.83
873,1,1,0.82,0.84
874,1,1,0.82,0.85
875,1,1,0.73,0.84
876,1,1,0.82,0.84
877,1,1,0.82,0.85
878,1,1,0.81,0.84
879,1,1,0.81,0.81
880,1,1,0.81,0.83
881,1,1,0.81,0.86
882,1,1,0.81,0.83
883,1,1,0.80,0.84
884,1,1,0.81,0.84
885,1,1,0.82,0.84
886,1,1,0.81,0.83
887,1,1,0.78,0.84
888,1,1,0.79,0.84
889,1,1,0.79,0.83
890,1,1,0.82,0.86
891,1,1,0.69,0.83
892,1,1,0.82,0.85
893,1,1,0.82,0.86
894,1,1,0.79,0.86
895,1,1,0.82,0.80
896,1,1,0.81,0.83
897,1,1,0.69,0.83
898,1,1,0.78,0.86
899,1,1,0.79,0.86
900,1,1,0.73,0.91
901,1,1,0.78,0.93
902,1,1,0.75,0.92
903,1,1,0.78,0.94
904,1,1,0.76,0.94
905,1,1,0.77,0.93
906,1,1,0.81,0.78
907,1,1,0.81,0.73
908,1,1,0.80,0.75
909,1,1,0.80,0.87
910,1,1,0.78,0.81
911,1,1,0.73,0.86
912,1,1,0.81,0.83
913,1,1,0.76,0.80
914,1,1,0.77,0.86
915,1,1,0.77,0.79
916,1,1,0.75,0.86
917,1,1,0.78,0.82
918,1,1,0.78,0.82
919,1,1,0.79,0.86
920,1,1,0.79,0.82
921,1,1,0.79,0.86
922,1,1,0.62,0.87
923,1,1,0.64,0.87
924,1,1,0.79,0.85
925,1,1,0.79,0.87
926,1,1,0.79,0.86
927,1,1,0.75,0.88
928,1,1,0.76,0.86
929,1,1,0.80,0.87
930,1,1,0.78,0.87
931,1,1,0.74,0.87
932,1,1,0.75,0.87
933,1,1,0.77,0.83
934,1,1,0.78,0.83
935,1,1,0.73,0.85
936,1,1,0.73,0.87
937,1,1,0.73,0.84
938,1,1,0.73,0.86
939,1,1,0.73,0.86
940,1,1,0.80,0.85
941,1,1,0.80,0.84
942,1,1,0.79,0.86
943,1,1,0.79,0.81
944,1,1,0.81,0.83
945,1,1,0.78,0.84
946,1,1,0.79,0.84
947,1,1,0.74,0.85
948,1,1,0.78,0.84
949,1,1,0.78,0.85
950,1,1,0.77,0.85
951,1,1,0.73,0.86
952,1,1,0.77,0.85
953,1,1,0.77,0.85
954,1,1,0.79,0.81
955,1,1,0.79,0.81
956,1,1,0.78,0.85
957,1,1,0.78,0.85
958,1,1,0.79,0.86
959,1,1,0.78,0.85
960,1,1,0.79,0.85
961,1,1,0.79,0.83
962,1,1,0.79,0.86
963,1,1,0.80,0.77
964,1,1,0.81,0.78
965,1,1,0.77,0.85
966,1,1,0.78,0.76
967,1,1,0.77,0.85
968,1,1,0.76,0.82
969,1,1,0.77,0.83
970,1,1,0.73,0.83
971,1,1,0.80,0.84
972,1,1,0.80,0.80
973,1,1,0.81,0.81
974,1,1,0.80,0.81
975,1,1,0.77,0.84
976,1,1,0.77,0.84
977,1,1,0.77,0.83
978,1,1,0.75,0.81
979,1,1,0.76,0.84
980,1,1,0.77,0.84
981,1,1,0.74,0.82
982,1,1,0.80,0.83
983,1,1,0.73,0.78
984,1,1,0.79,0.57
985,1,1,0.80,0.57
986,1,1,0.64,0.83
987,1,1,0.71,0.78
988,1,1,0.74,0.84
989,1,1,0.77,0.84
990,1,1,0.76,0.75
991,1,1,0.80,0.86
992,1,1,0.81,0.86
993,1,1,0.83,0.83
994,1,1,0.82,0.84
995,1,1,0.72,0.56
